id	ko
cds-WP_002916862.1	K07184
cds-WP_004144532.1	K06153
cds-WP_004144530.1	K08591
cds-AF52_RS27590	
cds-WP_032430359.1	
cds-WP_002916871.1	K01430
cds-WP_015958999.1	K01428
cds-WP_016532672.1	K03188
cds-WP_025367880.1	
cds-WP_001144069.1	K02970
cds-WP_004174339.1	K03086
cds-WP_004174338.1	
cds-WP_004185683.1	K06906
cds-WP_020806188.1-6	K07481
cds-WP_032430362.1	K00558
cds-WP_032414845.1	
cds-AF52_RS27605	
cds-WP_021441030.1	K19611
cds-WP_004177843.1	
cds-WP_013815099.1-76	
cds-WP_013815099.1-77	
cds-WP_002885046.1	
cds-WP_032430384.1	
cds-WP_004174268.1	
cds-WP_004174272.1	
cds-WP_013815099.1-79	
cds-WP_004174277.1	
cds-WP_002885077.1	K13639
cds-WP_023283136.1	
cds-WP_004186517.1	
cds-WP_004177835.1	
cds-AF52_RS01030	
cds-AF52_RS0124720	K13408
cds-AF52_RS26200	
cds-AF52_RS01010	
cds-AF52_RS01000	
cds-WP_002885506.1	K02356
cds-WP_002885518.1	
cds-WP_002885523.1	K03098
cds-WP_002885530.1	K00246
cds-WP_004177727.1	K00244
cds-WP_021441059.1	
cds-WP_002885536.1	K01613
cds-WP_002885538.1	K13288
cds-WP_004210690.1	K18979
cds-WP_004220675.1	K06925
cds-WP_004152020.1	K03572
cds-WP_002885659.1	K03666
cds-WP_004146726.1	K04088
cds-WP_002885663.1	
cds-WP_002885665.1	K01939
cds-WP_004192475.1	K12573
cds-WP_021441063.1	K09456
cds-WP_002885674.1	
cds-WP_004177697.1	K03477
cds-WP_016946098.1	K03475
cds-WP_002885683.1	K02821
cds-WP_004210671.1	K03079
cds-WP_009309325.1	
cds-WP_002885691.1	K02990
cds-WP_000135199.1	K02963
cds-WP_004177687.1	
cds-WP_002886688.1	K11737
cds-WP_002886691.1	
cds-WP_021441067.1	K19267
cds-WP_021441068.1	K01119
cds-WP_002886706.1	K07109
cds-WP_004178353.1	
cds-WP_016946104.1	
cds-WP_002886721.1	K07304
cds-WP_032430407.1	K09800
cds-WP_021441069.1	
cds-WP_021441070.1	
cds-WP_002886769.1	K23508
cds-WP_032430409.1	K23509
cds-WP_002886827.1	K03841
cds-WP_004177666.1	
cds-WP_004177664.1	K09889
cds-WP_021441074.1	K15536
cds-WP_002886895.1	
cds-WP_002886897.1	
cds-WP_004152268.1	K01465
cds-WP_002886899.1	
cds-WP_004152270.1	
cds-WP_002886902.1	K06218
cds-WP_004186701.1	K21636
cds-WP_032410138.1	
cds-WP_021441081.1	K01222
cds-WP_004178379.1	K01226
cds-WP_004177658.1	K03485
cds-WP_002886926.1	K09022
cds-WP_002886928.1	K00609
cds-WP_002886939.1	K19334
cds-WP_002886941.1	K10710
cds-WP_004152274.1	
cds-WP_002886946.1	K00611
cds-WP_004186726.1	K06169
cds-WP_032430414.1	K01873
cds-WP_002886954.1	K01255
cds-WP_002886956.1	K11720
cds-WP_032430415.1	K06606
cds-WP_004186731.1	K03337
cds-WP_004146797.1	K03338
cds-WP_004186740.1	K00010
cds-WP_002886970.1	K03335
cds-WP_021441087.1	K05816
cds-WP_004177643.1	K05815
cds-WP_004178400.1	K12957
cds-WP_032428490.1	K01673
cds-WP_013815099.1-81	
cds-WP_032430421.1	K19509
cds-WP_004146946.1	K19510
cds-WP_002887618.1	K01002
cds-WP_002887623.1	K02315
cds-WP_002887631.1	
cds-WP_032430423.1	K00481
cds-WP_002887645.1	
cds-WP_004151383.1	
cds-WP_013815099.1-82	
cds-WP_002887652.1	K13255
cds-WP_013815099.1-83	
cds-WP_004221147.1	
cds-WP_023317511.1	K00564
cds-WP_021441160.1	K03789
cds-WP_002887711.1	K02837
cds-WP_002887716.1	
cds-WP_004177496.1	K03424
cds-WP_004146033.1	K01619
cds-WP_004151380.1	K01839
cds-WP_032430428.1	K03800
cds-WP_004177487.1	K01079
cds-WP_002887802.1	K06211
cds-WP_002887806.1	K08309
cds-WP_002887810.1	K01529
cds-WP_002887812.1	K05804
cds-WP_002887820.1	K07663
cds-WP_004214415.1	K06143
cds-WP_004146984.1	
