id	contig	beg	end	gene	product
cds-WP_022631346.1	NZ_KK737546.1	1320201	1320941		lipoate--protein ligase family protein
cds-WP_032429739.1	NZ_KK737546.1	1320901	1321857		LysR family transcriptional regulator
cds-WP_004175282.1	NZ_KK737546.1	1321973	1322362		tautomerase family protein
cds-WP_002911879.1	NZ_KK737546.1	1322384	1323115		HPP family protein
cds-WP_004200363.1	NZ_KK737546.1	1323314	1324423		adenosylhomocysteinase
cds-WP_004200364.1	NZ_KK737546.1	1324466	1325533	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
cds-WP_021440419.1	NZ_KK737546.1	1325561	1326301	cobS	adenosylcobinamide-GDP ribazoletransferase
cds-WP_002911883.1	NZ_KK737546.1	1326616	1326939		DUF496 family protein
cds-WP_032429634.1	NZ_KK737546.1	1327107	1328165		FUSC family protein
cds-WP_021440421.1	NZ_KK737546.1	1328264	1328737	sbmC	DNA gyrase inhibitor SbmC
cds-WP_004153104.1	NZ_KK737546.1	1328913	1330076	dacD	serine-type D-Ala-D-Ala carboxypeptidase DacD
cds-WP_032429635.1	NZ_KK737546.1	1330257	1331681	sbcB	exodeoxyribonuclease I
cds-WP_002912106.1	NZ_KK737546.1	1331905	1334007	fusA	elongation factor G
cds-WP_002912109.1	NZ_KK737546.1	1334247	1334558		helix-turn-helix transcriptional regulator
cds-WP_004148994.1	NZ_KK737546.1	1334740	1336098	plaP	putrescine/proton symporter PlaP
cds-WP_096335043.1	NZ_KK737546.1	1336088	1336150	yoeI	membrane protein YoeI
cds-WP_004175276.1	NZ_KK737546.1	1336388	1337278		LysR family transcriptional regulator
cds-WP_004152513.1	NZ_KK737546.1	1337317	1338141		SDR family oxidoreductase
cds-WP_004899375.1	NZ_KK737546.1	1338318	1338368	hisL	his operon leader peptide
cds-WP_002912152.1	NZ_KK737546.1	1338514	1339413	hisG	ATP phosphoribosyltransferase
cds-WP_009307478.1	NZ_KK737546.1	1339453	1340757	hisD	histidinol dehydrogenase
cds-WP_032429636.1	NZ_KK737546.1	1340754	1341815	hisC	histidinol-phosphate transaminase
cds-WP_004144133.1	NZ_KK737546.1	1341812	1342879	hisB	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB
cds-WP_002912227.1	NZ_KK737546.1	1342879	1343469	hisH	imidazole glycerol phosphate synthase subunit HisH
cds-WP_004175272.1	NZ_KK737546.1	1343469	1344206	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
cds-WP_004180497.1	NZ_KK737546.1	1344188	1344964	hisF	imidazole glycerol phosphate synthase subunit HisF
cds-WP_032429637.1	NZ_KK737546.1	1344958	1345557		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE
cds-WP_004198893.1	NZ_KK737546.1	1345750	1346127		GtrA family protein
cds-AF52_RS25360	NZ_KK737546.1	1346124	1346378		glycosyltransferase
cds-AF52_RS16545	NZ_KK737546.1	1351106	1351364		IS5/IS1182 family transposase
cds-AF52_RS16540	NZ_KK737546.1	1351435	1352232		glucosyl transferase GtrII family protein
cds-AF52_RS27905	NZ_KK737546.1	1352265	1352369		IS5/IS1182 family transposase
cds-AF52_RS0123600	NZ_KK737546.1	1352352	1353032		glucosyl transferase GtrII family protein
cds-AF52_RS0123605	NZ_KK737546.1	1353102	1353650		glycosyltransferase family 2 protein
cds-WP_013815099.1-27	NZ_KK737546.1	1353685	1354653		IS5-like element IS903B family transposase
cds-AF52_RS25365	NZ_KK737546.1	1354708	1355376		glycosyltransferase family 2 protein
cds-WP_072269281.1	NZ_KK737546.1	1355472	1356614		glycosyltransferase family 4 protein
cds-WP_032429639.1	NZ_KK737546.1	1356615	1357508		glycosyltransferase
cds-WP_004890861.1	NZ_KK737546.1	1357505	1358659	rfbD	UDP-galactopyranose mutase
cds-WP_004214006.1	NZ_KK737546.1	1358675	1360570		DUF4422 domain-containing protein
cds-WP_004175264.1	NZ_KK737546.1	1360586	1361326	rfbB	O-antigen export ABC transporter ATP-binding protein RfbB
cds-WP_002912373.1	NZ_KK737546.1	1361326	1362093	rfbA	O-antigen export ABC transporter permease RfbA
cds-WP_013815099.1-28	NZ_KK737546.1	1362205	1363173		IS5-like element IS903B family transposase
cds-WP_032429640.1	NZ_KK737546.1	1364205	1365209		NAD-dependent epimerase
cds-AF52_RS26960	NZ_KK737546.1	1368345	1368481		IS5/IS1182 family transposase
cds-AF52_RS26965	NZ_KK737546.1	1368526	1368645		IS5/IS1182 family transposase
cds-WP_032429643.1	NZ_KK737546.1	1368690	1368818		small membrane protein
cds-WP_032429644.1	NZ_KK737546.1	1369241	1370407	ugd	UDP-glucose 6-dehydrogenase
cds-WP_004899416.1	NZ_KK737546.1	1370571	1371941	rfbK1	O9 family phosphomannomutase RfbK1
cds-WP_004180506.1	NZ_KK737546.1	1371964	1373379		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
cds-WP_020802781.1	NZ_KK737546.1	1373607	1375013	gndA	NADP-dependent phosphogluconate dehydrogenase
cds-WP_013815099.1-29	NZ_KK737546.1	1375211	1376179		IS5-like element IS903B family transposase
cds-WP_020802783.1	NZ_KK737546.1	1376246	1377643	wcaJ	undecaprenyl-phosphate glucose phosphotransferase
cds-WP_032429645.1	NZ_KK737546.1	1377862	1378497		hypothetical protein
cds-AF52_RS26980	NZ_KK737546.1	1381542	1381660		IS5/IS1182 family transposase
cds-WP_072001573.1	NZ_KK737546.1	1381682	1382065		acyltransferase family protein
cds-WP_032429646.1	NZ_KK737546.1	1382073	1383821		right-handed parallel beta-helix repeat-containing protein
cds-WP_020801666.1	NZ_KK737546.1	1383842	1384609		WecB/TagA/CpsF family glycosyltransferase
cds-WP_020801633.1	NZ_KK737546.1	1384619	1385788		glycosyltransferase family 4 protein
cds-WP_032429647.1	NZ_KK737546.1	1385800	1386888		glycosyltransferase family 4 protein
cds-WP_032429746.1	NZ_KK737546.1	1386888	1388180		O-antigen ligase
cds-WP_020801632.1	NZ_KK737546.1	1388137	1389291		glycosyltransferase
cds-WP_020801659.1	NZ_KK737546.1	1389302	1390468		oligosaccharide flippase family protein
cds-WP_020801642.1	NZ_KK737546.1	1390472	1391422		polysaccharide pyruvyl transferase family protein
cds-WP_013815099.1-30	NZ_KK737546.1	1391484	1392452		IS5-like element IS903B family transposase
cds-WP_032429648.1	NZ_KK737546.1	1392641	1394812		polysaccharide biosynthesis tyrosine autokinase
cds-WP_072001574.1	NZ_KK737546.1	1394831	1395262		protein tyrosine phosphatase
cds-WP_020801619.1	NZ_KK737546.1	1395269	1396402		polysaccharide export protein
cds-WP_032429649.1	NZ_KK737546.1	1396548	1397981		capsule assembly Wzi family protein
cds-WP_032429650.1	NZ_KK737546.1	1398272	1398394		hypothetical protein
cds-WP_020806188.1-2	NZ_KK737546.1	1398736	1399716		IS5-like element ISKpn26 family transposase
cds-WP_004184823.1	NZ_KK737546.1	1400141	1400770		phosphatase PAP2 family protein
cds-WP_001741945.1	NZ_KK737546.1	1401163	1402053	galF	GalU regulator GalF
cds-WP_004151147.1	NZ_KK737546.1	1402818	1404401		TerC family protein
cds-WP_032412678.1	NZ_KK737546.1	1404896	1406743	asmA	outer membrane assembly protein AsmA
cds-WP_004151145.1	NZ_KK737546.1	1406774	1407355	dcd	dCTP deaminase
cds-WP_002912442.1	NZ_KK737546.1	1407446	1408087	udk	uridine kinase
cds-WP_032429651.1	NZ_KK737546.1	1408202	1409050	alkA	DNA-3-methyladenine glycosylase 2
cds-WP_032429652.1	NZ_KK737546.1	1409188	1410540	yegD	molecular chaperone
cds-WP_032429747.1	NZ_KK737546.1	1410830	1412686		sensor histidine kinase
cds-WP_032429653.1	NZ_KK737546.1	1412701	1413402		response regulator transcription factor
cds-WP_032409828.1	NZ_KK737546.1	1413640	1413780		small membrane protein
cds-WP_004899454.1	NZ_KK737546.1	1413896	1414507		response regulator transcription factor
cds-WP_004149053.1	NZ_KK737546.1	1414781	1416055		dicarboxylate/amino acid:cation symporter
cds-WP_032429654.1	NZ_KK737546.1	1416356	1417594		MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit
cds-WP_004149055.1	NZ_KK737546.1	1417594	1420716		MdtB/MuxB family multidrug efflux RND transporter permease subunit
cds-WP_032429655.1	NZ_KK737546.1	1420717	1423794	mdtC	multidrug efflux RND transporter permease subunit MdtC
cds-WP_032429656.1	NZ_KK737546.1	1423796	1425211		MFS transporter
cds-WP_004149058.1	NZ_KK737546.1	1425208	1426686	baeS	two-component system sensor histidine kinase BaeS
cds-WP_004175198.1	NZ_KK737546.1	1426683	1427405	baeR	two-component system response regulator BaeR
cds-WP_004144192.1	NZ_KK737546.1	1427724	1429085		tRNA 5-hydroxyuridine modification protein YegQ
cds-WP_004151134.1	NZ_KK737546.1	1429328	1430224	yegS	lipid kinase YegS
cds-WP_032429657.1	NZ_KK737546.1	1430465	1431238		ABC transporter ATP-binding protein
cds-WP_032429748.1	NZ_KK737546.1	1431249	1432112		ABC transporter ATP-binding protein
cds-WP_004200464.1	NZ_KK737546.1	1432084	1432989		ABC transporter permease
cds-WP_004149062.1	NZ_KK737546.1	1432986	1434023		ABC transporter permease
cds-WP_004180553.1	NZ_KK737546.1	1434020	1435642		ABC transporter substrate-binding protein
cds-WP_002912648.1	NZ_KK737546.1	1435762	1436916		mandelate racemase
cds-WP_032429658.1	NZ_KK737546.1	1437214	1437876		HAD-IA family hydrolase
cds-WP_016529109.1	NZ_KK737546.1	1437925	1439202	dalT	D-arabinitol transporter
cds-WP_032429659.1	NZ_KK737546.1	1439273	1440736	xylB	xylulokinase
cds-WP_004144197.1	NZ_KK737546.1	1440746	1442113		mannitol dehydrogenase family protein
cds-WP_004144198.1	NZ_KK737546.1	1442320	1443261		cytochrome c biogenesis protein CcdA
cds-WP_032429660.1	NZ_KK737546.1	1443284	1444285		LacI family DNA-binding transcriptional regulator
cds-WP_004180592.1	NZ_KK737546.1	1444540	1445289		SDR family oxidoreductase
cds-WP_023285368.1	NZ_KK737546.1	1445316	1446923		FGGY-family carbohydrate kinase
cds-WP_004175116.1	NZ_KK737546.1	1447005	1448288		MFS transporter
cds-WP_002912704.1	NZ_KK737546.1	1448347	1449399	fbaB	class I fructose-bisphosphate aldolase
cds-WP_002912707.1	NZ_KK737546.1	1449547	1450347	thiD	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
cds-WP_004151131.1	NZ_KK737546.1	1450344	1451117	thiM	hydroxyethylthiazole kinase
cds-WP_009307427.1	NZ_KK737546.1	1451435	1451857		universal stress protein
cds-WP_004175111.1	NZ_KK737546.1	1451854	1452768		LysR family transcriptional regulator
cds-WP_009307426.1	NZ_KK737546.1	1452889	1454700		adenine deaminase
cds-WP_009307425.1	NZ_KK737546.1	1454703	1456046		NCS2 family permease
cds-WP_004149074.1	NZ_KK737546.1	1456036	1456935		LysR family transcriptional regulator
cds-WP_002912749.1	NZ_KK737546.1	1457119	1457436		RcnB family protein
cds-WP_072269284.1	NZ_KK737546.1	1457408	1457872		GNAT family N-acetyltransferase
cds-WP_032429661.1	NZ_KK737546.1	1457869	1458978	apbC	iron-sulfur cluster carrier protein ApbC
cds-WP_002912753.1	NZ_KK737546.1	1459132	1461165	metG	methionine--tRNA ligase
cds-WP_002912756.1	NZ_KK737546.1	1461280	1461750		DUF1456 family protein
cds-WP_004144215.1	NZ_KK737546.1	1461798	1462517	yehT	two-component system response regulator BtsR
cds-WP_002912760.1	NZ_KK737546.1	1462511	1464199		sensor histidine kinase
cds-WP_002912762.1	NZ_KK737546.1	1464429	1464542		protein YohO
cds-WP_022631308.1	NZ_KK737546.1	1464517	1465254		ABC transporter permease
cds-WP_022631307.1	NZ_KK737546.1	1465238	1466185		ABC transporter ATP-binding protein
cds-WP_023285369.1	NZ_KK737546.1	1466178	1467335		ABC transporter permease
cds-WP_002912823.1	NZ_KK737546.1	1467343	1468260		ABC transporter substrate-binding protein
cds-WP_009307419.1	NZ_KK737546.1	1468397	1470694	bglX	beta-glucosidase BglX
cds-WP_002912827.1	NZ_KK737546.1	1470889	1472634	dld	D-lactate dehydrogenase
cds-WP_002912829.1	NZ_KK737546.1	1472720	1473274		N-acetyltransferase
cds-WP_004180615.1	NZ_KK737546.1	1473497	1474447	pbpG	D-alanyl-D-alanine endopeptidase
cds-WP_002912831.1	NZ_KK737546.1	1474636	1475223		YIP1 family protein
cds-WP_009307418.1	NZ_KK737546.1	1475378	1475947		DedA family protein
cds-WP_032429662.1	NZ_KK737546.1	1475981	1477420	mdtQ	multidrug resistance outer membrane protein MdtQ
cds-WP_022631304.1	NZ_KK737546.1	1477692	1479086	ascB	6-phospho-beta-glucosidase
cds-WP_032429663.1	NZ_KK737546.1	1479102	1480964	bglF	PTS beta-glucoside transporter subunit IIABC
cds-WP_002912842.1	NZ_KK737546.1	1481107	1481940	bglG	transcriptional antiterminator BglG
cds-WP_004175080.1	NZ_KK737546.1	1482096	1483460		carbohydrate porin
cds-WP_002912862.1	NZ_KK737546.1	1483817	1484749	dusC	tRNA dihydrouridine(16) synthase DusC
cds-WP_002912865.1	NZ_KK737546.1	1485107	1485505		CidA/LrgA family protein
cds-WP_002912867.1	NZ_KK737546.1	1485502	1486197		CidB/LrgB family autolysis modulator
cds-WP_002912869.1	NZ_KK737546.1	1486325	1487209	cdd	cytidine deaminase
cds-WP_004211527.1	NZ_KK737546.1	1487485	1488201	sanA	outer membrane permeability protein SanA
cds-WP_002912871.1	NZ_KK737546.1	1488272	1489282	mglC	galactose/methyl galactoside ABC transporter permease MglC
cds-WP_004175074.1	NZ_KK737546.1	1489298	1490818	mglA	galactose/methyl galactoside ABC transporter ATP-binding protein MglA
cds-WP_002912878.1	NZ_KK737546.1	1490937	1491935	mglB	galactose/glucose ABC transporter substrate-binding protein MglB
cds-WP_002912919.1	NZ_KK737546.1	1492232	1493254	galS	HTH-type transcriptional regulator GalS
cds-WP_021440476.1	NZ_KK737546.1	1493410	1494567		DUF418 family protein
cds-WP_002912924.1	NZ_KK737546.1	1494583	1495251	folE	GTP cyclohydrolase I FolE
cds-WP_004151123.1	NZ_KK737546.1	1495612	1496445	fghA	S-formylglutathione hydrolase
cds-WP_032429664.1	NZ_KK737546.1	1496516	1498489	cirA	catecholate siderophore receptor CirA
cds-WP_002912929.1	NZ_KK737546.1	1498988	1500457		amino acid permease
cds-WP_002912932.1	NZ_KK737546.1	1500636	1501502		LysR family transcriptional regulator
cds-WP_002912935.1	NZ_KK737546.1	1501768	1502817		YeiH family protein
cds-WP_002912937.1	NZ_KK737546.1	1502890	1503744	nfo	deoxyribonuclease IV
cds-WP_021440480.1	NZ_KK737546.1	1503795	1505489	fruA	PTS fructose transporter subunit IIBC
cds-WP_002912941.1	NZ_KK737546.1	1505506	1506444	fruK	1-phosphofructokinase
cds-WP_032428355.1	NZ_KK737546.1	1506445	1507575	fruB	fused PTS fructose transporter subunit IIA/HPr protein
cds-WP_032429665.1	NZ_KK737546.1	1507911	1509092	setB	sugar efflux transporter SetB
cds-WP_004175066.1	NZ_KK737546.1	1509132	1509386		YkgJ family cysteine cluster protein
cds-WP_002912951.1	NZ_KK737546.1	1509534	1510106	yeiP	elongation factor P-like protein YeiP
cds-WP_002912952.1	NZ_KK737546.1	1510177	1511367	uxuA	mannonate dehydratase
cds-WP_004200498.1	NZ_KK737546.1	1511575	1513041		fructuronate reductase
cds-WP_021463904.1	NZ_KK737546.1	1513162	1514139		GTP-binding protein
cds-WP_072269286.1	NZ_KK737546.1	1514177	1514890		phosphatase PAP2 family protein
cds-WP_002912967.1	NZ_KK737546.1	1515317	1515886	mepS	bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase
cds-WP_021440487.1	NZ_KK737546.1	1516075	1517637		cyclic di-GMP phosphodiesterase
cds-WP_032429666.1	NZ_KK737546.1	1517706	1519511		ABC transporter substrate-binding protein
cds-WP_004200501.1	NZ_KK737546.1	1519521	1520615		microcin C ABC transporter permease YejB
cds-WP_004149131.1	NZ_KK737546.1	1520615	1521640		ABC transporter permease subunit
cds-WP_004151118.1	NZ_KK737546.1	1521642	1523231	yejF	microcin C ABC transporter ATP-binding protein YejF
cds-WP_002912974.1	NZ_KK737546.1	1523235	1523579		hypothetical protein
cds-WP_002912975.1	NZ_KK737546.1	1523911	1525107		Bcr/CflA family multidrug efflux MFS transporter
cds-WP_002912977.1	NZ_KK737546.1	1525104	1525823	rsuA	16S rRNA pseudouridine(516) synthase RsuA
cds-WP_004144263.1	NZ_KK737546.1	1525971	1527728		DEAD/DEAH box helicase
cds-WP_002912979.1	NZ_KK737546.1	1527865	1528149	rplY	50S ribosomal protein L25
cds-WP_004189004.1	NZ_KK737546.1	1528208	1529095		LysR family transcriptional regulator
cds-AF52_RS0123640	NZ_KK737546.1	1529200	1530485		serine hydrolase
cds-WP_024622810.1	NZ_KK737546.1	1530504	1531100		NUDIX domain-containing protein
cds-WP_002912986.1	NZ_KK737546.1	1531183	1531944		DeoR/GlpR transcriptional regulator
cds-WP_004144267.1	NZ_KK737546.1	1531964	1532971	yejK	nucleoid-associated protein YejK
cds-WP_004195346.1	NZ_KK737546.1	1533158	1533385		YejL family protein
cds-WP_002912990.1	NZ_KK737546.1	1533404	1535164		DUF3413 domain-containing protein
cds-WP_032429667.1	NZ_KK737546.1	1535502	1536611		AI-2E family transporter
cds-WP_032428356.1	NZ_KK737546.1	1536786	1537277	eco	serine protease inhibitor ecotin
cds-WP_002912994.1	NZ_KK737546.1	1537344	1538978	mqo	malate dehydrogenase (quinone)
cds-AF52_RS0123645	NZ_KK737546.1	1539025	1539722		IS1 family transposase
cds-WP_020324457.1	NZ_KK737546.1	1540115	1541275		SulP family inorganic anion transporter
cds-WP_002912996.1	NZ_KK737546.1	1541238	1542674	mgtE	magnesium transporter
cds-WP_004184919.1	NZ_KK737546.1	1542823	1544466		multidrug ABC transporter permease/ATP-binding protein
cds-WP_016530253.1	NZ_KK737546.1	1544541	1545194	alkB	DNA oxidative demethylase AlkB
cds-WP_021440495.1	NZ_KK737546.1	1545194	1546258	ada	bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada
cds-WP_032429668.1	NZ_KK737546.1	1546332	1547384	apbE	FAD:protein FMN transferase ApbE
cds-WP_032429669.1	NZ_KK737546.1	1547488	1548582		porin OmpC
cds-WP_002913006.1	NZ_KK737546.1	1549354	1552011	rcsD	phosphotransferase RcsD
cds-WP_002913007.1	NZ_KK737546.1	1552027	1552677	rcsB	transcriptional regulator RcsB
cds-WP_032429670.1	NZ_KK737546.1	1552723	1555563	rcsC	two-component system sensor histidine kinase RcsC
cds-WP_032429671.1	NZ_KK737546.1	1555695	1558328	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A
cds-WP_002913014.1	NZ_KK737546.1	1558475	1559203		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase
cds-WP_002913016.1	NZ_KK737546.1	1559548	1561833	nrdA	ribonucleoside-diphosphate reductase subunit alpha
cds-WP_004140835.1	NZ_KK737546.1	1561935	1563065	nrdB	ribonucleotide-diphosphate reductase subunit beta
cds-WP_002913017.1	NZ_KK737546.1	1563065	1563319		2Fe-2S ferredoxin-like protein
cds-WP_032429672.1	NZ_KK737546.1	1563783	1564853	glpQ	glycerophosphodiester phosphodiesterase
cds-WP_002913019.1	NZ_KK737546.1	1564863	1566209	glpT	glycerol-3-phosphate transporter
cds-WP_004214634.1	NZ_KK737546.1	1566481	1568103	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A
cds-WP_015958752.1	NZ_KK737546.1	1568093	1569352	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB
cds-WP_004184966.1	NZ_KK737546.1	1569349	1570527	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit C
cds-WP_032428357.1	NZ_KK737546.1	1570549	1571352	yfaU	2-keto-3-deoxy-L-rhamnonate aldolase
cds-WP_002913045.1	NZ_KK737546.1	1571367	1572656		MFS transporter
cds-WP_004175029.1	NZ_KK737546.1	1572699	1573904	rhmD	L-rhamnonate dehydratase
cds-WP_002913046.1	NZ_KK737546.1	1573915	1574700		IclR family transcriptional regulator
cds-WP_004184973.1	NZ_KK737546.1	1574905	1576101		nicotinamide mononucleotide deamidase-related protein YfaY
cds-WP_019705497.1	NZ_KK737546.1	1576204	1576746		membrane protein
cds-WP_024622815.1	NZ_KK737546.1	1577021	1577962		Rpn family recombination-promoting nuclease/putative transposase
cds-WP_032429673.1	NZ_KK737546.1	1578100	1578525	nudI	nucleoside triphosphatase NudI
cds-WP_021440500.1	NZ_KK737546.1	1578581	1579957	menE	o-succinylbenzoate--CoA ligase
cds-WP_021440501.1	NZ_KK737546.1	1579954	1580919	menC	o-succinylbenzoate synthase
cds-WP_002913098.1	NZ_KK737546.1	1580919	1581776	menB	1%2C4-dihydroxy-2-naphthoyl-CoA synthase
cds-WP_021440502.1	NZ_KK737546.1	1581791	1582549	menH	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
cds-WP_002913103.1	NZ_KK737546.1	1582546	1584216	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
cds-WP_021440503.1	NZ_KK737546.1	1584299	1585588	menF	isochorismate synthase MenF
cds-WP_004184987.1	NZ_KK737546.1	1585724	1586185		GNAT family N-acetyltransferase
cds-WP_004214593.1	NZ_KK737546.1	1586243	1587163	rnz	ribonuclease Z
cds-WP_004151107.1	NZ_KK737546.1	1587218	1588675	nuoN	NADH-quinone oxidoreductase subunit NuoN
cds-WP_032429674.1	NZ_KK737546.1	1588682	1590211	nuoM	NADH-quinone oxidoreductase subunit M
cds-WP_032429675.1	NZ_KK737546.1	1590381	1592222	nuoL	NADH-quinone oxidoreductase subunit L
cds-WP_002913148.1	NZ_KK737546.1	1592219	1592521	nuoK	NADH-quinone oxidoreductase subunit NuoK
